date,zone,ndvi_mean,ndvi_median,ndvi_std,ndvi_p25,ndvi_p75,ndvi_min,ndvi_max,height_mean_cm,height_median_cm,height_p25_cm,height_p75_cm,scene_key,valid_pixels,total_pixels,valid_fraction
6/12/2024,SW,0.424189538,0.287938565,0.250574023,0.208207548,0.723211825,0.10458146,0.887552679,32.41895294,18.79385567,10.820755,62.32118225,2024-06-12_7367968,21312,21312,1
6/13/2024,SW,0.432202876,0.303691864,0.248774454,0.216312945,0.725110531,0.093467005,0.908694983,33.22034073,20.36918831,11.63129425,62.51105499,2024-06-13_7370167,21312,21312,1
6/17/2024,SW,0.505532384,0.410546303,0.241896152,0.289170712,0.784610093,0.115736604,0.941223383,40.55324554,31.05463028,18.9170723,68.46101379,2024-06-17_7379176,21312,21312,1
6/18/2024,SW,0.507334411,0.425567269,0.238360301,0.292755216,0.777682424,0.11191076,0.926160038,40.73344803,32.55672455,19.27552223,67.76824188,2024-06-18_7381597,21312,21312,1
6/19/2024,SW,0.500800967,0.442316145,0.208944365,0.311798394,0.728436708,0.134622395,0.888818085,40.0800972,34.23161316,21.17984009,62.84366608,2024-06-19_7384672,21312,21312,1
6/20/2024,SW,0.485515386,0.450209558,0.192026749,0.311263084,0.677558303,0.125399664,0.896441162,38.55153656,35.02095413,21.12630653,57.75582886,2024-06-20_7386246,21312,21312,1
6/22/2024,SW,0.45126,0.440183103,0.149364337,0.314682931,0.595311642,0.171717182,0.7699036,35.12599945,34.01831055,21.46829224,49.53116608,2024-06-22_7390579,21312,21312,1
6/24/2024,SW,0.498406082,0.515605688,0.155475885,0.358156919,0.625842631,0.137396708,0.881318629,39.84060669,41.56056595,25.81569099,52.58426285,2024-06-24_7396278,21312,21312,1
6/25/2024,SW,0.468043149,0.490313232,0.10547781,0.390806824,0.535610318,0.140678868,0.719528675,36.80431366,39.03132248,29.08068466,43.56103516,2024-06-25_7398360,21312,21312,1
6/29/2024,SW,0.439641744,0.423060179,0.149081722,0.30142352,0.557610989,0.177756086,0.780286193,33.96416855,32.30602264,20.14235115,45.76110077,2024-06-29_7407540,21312,21312,1
7/1/2024,SW,0.459560126,0.445640355,0.137474671,0.334369868,0.568154633,0.159503967,0.776383281,35.95600891,34.56403732,23.43698692,46.81546021,2024-07-01_7411691,21312,21312,1
7/2/2024,SW,0.488604993,0.467213094,0.163145319,0.341072381,0.614646137,0.152958974,0.878897667,38.86050034,36.72130966,24.10723877,51.46461487,2024-07-02_7414109,21312,21312,1
7/4/2024,SW,0.51230514,0.509248614,0.155530766,0.357014179,0.643169522,0.189860672,0.824625313,41.23051834,40.92486191,25.70141983,54.31694794,2024-07-04_7418794,21312,21312,1
7/5/2024,SW,0.522405684,0.52537322,0.165769354,0.356801778,0.662645221,0.180995464,0.845542312,42.24056244,42.53731918,25.68017578,56.26452637,2024-07-05_7420691,21312,21312,1
7/6/2024,SW,0.544914722,0.565316796,0.168551207,0.366503835,0.689768136,0.200796008,0.845095992,44.49147034,46.53168106,26.6503849,58.97681427,2024-07-06_7422882,21312,21312,1
7/8/2024,SW,0.553124905,0.562442362,0.160649255,0.389799088,0.689588249,0.179610878,0.85277462,45.31249237,46.24423981,28.9799099,58.95882416,2024-07-08_7427210,21312,21312,1
7/9/2024,SW,0.544122398,0.551564157,0.16168943,0.376177877,0.680489182,0.213787779,0.854646862,44.41223145,45.15641785,27.61778831,58.04891968,2024-07-09_7430069,21312,21312,1
7/10/2024,SW,0.580619097,0.577726305,0.150766298,0.453990579,0.707101226,0.19719249,0.882244051,48.06190872,47.77262878,35.3990593,60.71012115,2024-07-10_7431841,21312,21312,1
7/11/2024,SW,0.529595613,0.509462357,0.124345213,0.424396396,0.628696024,0.169060051,0.818937421,42.95955658,40.94623566,32.43963623,52.8696022,2024-07-11_7434557,21312,21312,1
7/20/2024,SW,0.73262316,0.745585442,0.08470422,0.696336567,0.789569736,0.226057515,0.881316304,63.26231766,64.55854797,59.63365936,68.95697021,2024-07-20_7454174,21312,21312,1
7/21/2024,SW,0.73982656,0.752649605,0.087322801,0.70115602,0.799347162,0.256415308,0.8953529,63.98265076,65.26496124,60.11560059,69.93471527,2024-07-21_7456283,21312,21312,1
7/22/2024,SW,0.725681067,0.736496806,0.067821294,0.696893573,0.770808578,0.249120355,0.844688654,62.5681076,63.64968109,59.68936157,67.08085632,2024-07-22_7458650,21312,21312,1
7/26/2024,SW,0.757127821,0.775588274,0.068395704,0.72332859,0.80544734,0.29051888,0.8735708,65.71278381,67.55883026,62.33285904,70.54473877,2024-07-26_7466222,21312,21312,1
7/29/2024,SW,0.805914462,0.829717398,0.083357811,0.763480186,0.865647852,0.332138568,0.92538476,70.59143829,72.97174072,66.34802246,76.56478119,2024-07-29_7473334,21312,21312,1
7/30/2024,SW,0.864911079,0.888644099,0.082653344,0.826714158,0.92269063,0.225774899,0.977339864,76.4910965,78.8644104,72.67141724,82.26907349,2024-07-30_7475555,21312,21312,1
7/31/2024,SW,0.783393681,0.803605556,0.077826709,0.74199903,0.839765966,0.229313627,0.904521763,68.33935547,70.36055756,64.1999054,73.97659302,2024-07-31_7477481,21312,21312,1
8/1/2024,SW,0.862792492,0.883945227,0.083155192,0.820107341,0.923722625,0.19525665,0.982257247,76.2792511,78.39452362,72.01073456,82.37226105,2024-08-01_7479900,21312,21312,1
8/2/2024,SW,0.782762408,0.799880862,0.080930322,0.737924397,0.844888806,0.270165175,0.905231357,68.27623749,69.98808289,63.79244232,74.48888397,2024-08-02_7484265,21309,21312,0.999859234
8/6/2024,SW,0.810602486,0.826458097,0.080666341,0.767843246,0.873723388,0.236994207,0.926713169,71.06024933,72.64581299,66.78432465,77.37233734,2024-08-06_7491213,21312,21312,1
8/7/2024,SW,0.798122764,0.812774658,0.076213211,0.75833869,0.858673334,0.23925139,0.908204079,69.81227112,71.27746582,65.83386993,75.86734009,2024-08-07_7493016,21312,21312,1
8/10/2024,SW,0.821196437,0.83218646,0.070570327,0.78583014,0.877073705,0.220010221,0.925316215,72.11963654,73.21865082,68.58300781,77.70736694,2024-08-10_7499709,21312,21312,1
8/16/2024,SW,0.776604831,0.78439641,0.072756253,0.738509893,0.838606834,0.238413915,0.890029728,67.66048431,68.43964386,63.8509903,73.86068726,2024-08-16_7513076,21312,21312,1
8/20/2024,SW,0.735370338,0.738285422,0.069866925,0.693031669,0.795974016,0.256203681,0.869449914,63.5370369,63.82853699,59.30316162,69.59740448,2024-08-20_7522654,21310,21312,0.999906156
8/21/2024,SW,0.735664368,0.743081629,0.070605569,0.694444478,0.797454834,0.243779361,0.8499313,63.56644058,64.3081665,59.44445038,69.7454834,2024-08-21_7523630,21312,21312,1
8/26/2024,SW,0.762746632,0.770634055,0.070875749,0.720624089,0.825111806,0.228469476,0.871540129,66.27466583,67.06340027,62.06240845,72.51118469,2024-08-26_7535191,21312,21312,1
8/27/2024,SW,0.760304868,0.773608506,0.074925922,0.717703998,0.822940469,0.245289356,0.878116369,66.03048706,67.3608551,61.770401,72.29404449,2024-08-27_7537855,21312,21312,1
8/28/2024,SW,0.647457242,0.661877036,0.113106079,0.573341846,0.744569182,0.209061027,0.849064529,54.74572372,56.18770599,47.33418655,64.45691681,2024-08-28_7539789,21312,21312,1
8/29/2024,SW,0.591294765,0.546484113,0.130516171,0.502466679,0.720692158,0.216476455,0.817724407,49.12947464,44.6484108,40.24666595,62.06921387,2024-08-29_7542032,21312,21312,1
8/30/2024,SW,0.575907052,0.523602009,0.135741517,0.478073597,0.711789012,0.283742607,0.81894654,47.59069824,42.36019897,37.8073616,61.17890167,2024-08-30_7545733,21312,21312,1
8/31/2024,SW,0.557944119,0.502449811,0.13983877,0.458129883,0.698389113,0.216559321,0.802449703,45.79441071,40.24497986,35.81298828,59.83891296,2024-08-31_7546686,21312,21312,1
9/2/2024,SW,0.530823946,0.475327253,0.151681051,0.405620337,0.684632123,0.195970714,0.80259496,43.08238602,37.53272629,30.56203461,58.46321106,2024-09-02_7552106,21311,21312,0.999953078
9/5/2024,SW,0.523972869,0.506524444,0.131334513,0.425176799,0.644005835,0.228323013,0.781630576,42.39728928,40.65245056,32.51768112,54.40058136,2024-09-05_7558885,21312,21312,1
9/6/2024,SW,0.564460099,0.570891142,0.13326323,0.473006994,0.682050109,0.219205946,0.795249879,46.44600296,47.08911514,37.30069733,58.20500946,2024-09-06_7560190,21312,21312,1
9/7/2024,SW,0.572873771,0.587513566,0.124143071,0.513485074,0.675589979,0.18007116,0.780716002,47.28738022,48.75135803,41.34850311,57.55900192,2024-09-07_7562740,21312,21312,1
9/8/2024,SW,0.577895403,0.604274869,0.121999182,0.53013134,0.668375671,0.203987181,0.77655679,47.78953934,50.42748642,43.013134,56.83756256,2024-09-08_7564974,21312,21312,1
9/13/2024,SW,0.67435354,0.709527254,0.119304754,0.642227709,0.752967119,0.212903231,0.882714868,57.43535233,60.95272827,54.22277069,65.29671478,2024-09-13_7576483,21312,21312,1
9/14/2024,SW,0.688772678,0.720749497,0.118401662,0.652189255,0.768019795,0.189973101,0.894028187,58.87726974,62.07495499,55.21892548,66.80197906,2024-09-14_7578303,21312,21312,1
9/20/2024,SW,0.697125793,0.698100746,0.11410594,0.624963343,0.803408623,0.221641138,0.904340088,59.71258163,59.81007385,52.49633408,70.34085846,2024-09-20_7589929,21312,21312,1
9/22/2024,SW,0.702856481,0.699000835,0.114724495,0.626617432,0.814047217,0.2360484,0.901480973,60.28564453,59.90008545,52.66174698,71.40472412,2024-09-22_7593436,21312,21312,1
9/25/2024,SW,0.702841818,0.69094944,0.123692192,0.614547372,0.828273416,0.205953494,0.917042971,60.2841835,59.094944,51.45473862,72.82733917,2024-09-25_7599456,21312,21312,1
9/26/2024,SW,0.71475184,0.693636119,0.122842543,0.626120865,0.843537509,0.211531103,0.932050884,61.47518539,59.36361313,52.61208725,74.35375214,2024-09-26_7601671,21312,21312,1
9/27/2024,SW,0.706610143,0.687190533,0.120270431,0.621356726,0.831515253,0.272621781,0.921284378,60.66101074,58.71905136,52.13566971,73.15151978,2024-09-27_7603610,21312,21312,1
9/28/2024,SW,0.694602549,0.669764757,0.116653785,0.608582914,0.82036376,0.236420467,0.897156179,59.46024704,56.97647858,50.85829163,72.03637695,2024-09-28_7605351,21312,21312,1
10/1/2024,SW,0.714986503,0.682844758,0.13000378,0.620174766,0.858699203,0.208638519,0.937928796,61.4986496,58.28447723,52.01747513,75.86991882,2024-10-01_7610983,21312,21312,1
10/3/2024,SW,0.732995629,0.700980365,0.120787635,0.640956044,0.866493762,0.230161697,0.947803557,63.29956055,60.09803772,54.09560013,76.64937592,2024-10-03_7615508,21312,21312,1
10/4/2024,SW,0.747679889,0.712450981,0.122726105,0.653697133,0.886146367,0.238408282,0.953706741,64.76799011,61.24510193,55.36971664,78.61463928,2024-10-04_7616803,21312,21312,1
10/5/2024,SW,0.711812079,0.675042987,0.121893302,0.617928922,0.846582413,0.178507015,0.923223257,61.18120575,57.50429535,51.79289246,74.6582489,2024-10-05_7618625,21312,21312,1
10/6/2024,SW,0.750024438,0.713084102,0.130048305,0.6490435,0.894148827,0.188520163,0.972879171,65.00244904,61.30840683,54.9043541,79.41487885,2024-10-06_7620485,21312,21312,1
10/7/2024,SW,0.718546271,0.680120647,0.125639811,0.621634603,0.861633301,0.229411751,0.93403697,61.8546257,58.01206589,52.16346359,76.16333771,2024-10-07_7622855,21312,21312,1
10/10/2024,SW,0.708772659,0.667108476,0.12782675,0.608299613,0.852669835,0.190775663,0.918649793,60.87726974,56.71084976,50.82995987,75.2669754,2024-10-10_7625779,21312,21312,1
10/11/2024,SW,0.688386977,0.648880482,0.124762498,0.589110792,0.828398108,0.215100005,0.903907061,58.83869934,54.88804626,48.91107941,72.83981323,2024-10-11_7627688,21312,21312,1
10/12/2024,SW,0.753076434,0.723131537,0.127218232,0.649516344,0.891390145,0.203471184,0.970886528,65.30764008,62.31315231,54.95162964,79.1390152,2024-10-12_7629551,21312,21312,1
10/16/2024,SW,0.72497803,0.683069348,0.131154552,0.616883516,0.872060418,0.211372077,0.947089911,62.49779892,58.30693817,51.68835449,77.20603943,2024-10-16_7637307,21312,21312,1
10/22/2024,SW,0.570633233,0.558593631,0.106403902,0.479335457,0.671081007,0.235543042,0.784753323,47.0633316,45.85935974,37.93354416,57.10810089,2024-10-22_7648364,21312,21312,1
10/23/2024,SW,0.604581058,0.565469623,0.119050749,0.504228055,0.730892301,0.166256577,0.81512022,50.45810318,46.54695892,40.42280579,63.08922958,2024-10-23_7652133,21312,21312,1
10/25/2024,SW,0.635938466,0.584699154,0.139616936,0.512374878,0.787153006,0.215550274,0.872917473,53.59384537,48.4699173,41.23748779,68.71530151,2024-10-25_7654039,21312,21312,1
10/26/2024,SW,0.614878058,0.563847899,0.149914563,0.477434337,0.775717914,0.206722111,0.869229317,51.4878006,46.38478851,37.74343109,67.5717926,2024-10-26_7656106,21312,21312,1
10/30/2024,SW,0.553564668,0.508443356,0.164384067,0.393083125,0.723183274,0.229952365,0.841244817,45.3564682,40.84433746,29.30831146,62.31832886,2024-10-30_7663246,21312,21312,1
11/4/2024,SW,0.472857237,0.462938488,0.12611188,0.349942893,0.586943626,0.18591857,0.78464818,37.28572464,36.29384995,24.9942894,48.69436264,2024-11-04_7672369,21312,21312,1
11/9/2024,SW,0.415711045,0.414635956,0.108811103,0.313673615,0.497909397,0.160679042,0.72678864,31.57110405,31.46359634,21.36735916,39.79093933,2024-11-09_7681557,21312,21312,1
11/11/2024,SW,0.415486574,0.41321075,0.091923222,0.33204776,0.475999534,0.164972618,0.697909653,31.54865456,31.32107735,23.20477676,37.5999527,2024-11-11_7685168,21312,21312,1
11/14/2024,SW,0.358067751,0.352085173,0.081083283,0.291846097,0.39680475,0.141847953,0.641421914,25.80677032,25.20851707,19.18461037,29.68047333,2024-11-14_7690449,21312,21312,1
11/18/2024,SW,0.344864905,0.339389533,0.072176866,0.283955812,0.386530787,0.163408905,0.592887163,24.48649025,23.9389534,18.3955822,28.65307808,2024-11-18_7697348,21312,21312,1
11/19/2024,SW,0.356300414,0.353237212,0.073471189,0.293143511,0.401522756,0.133755177,0.599825978,25.63004112,25.32371902,19.31435013,30.15227509,2024-11-19_7699267,21312,21312,1
