,DATETIME_END,CO2_1_1_1,CO2_SIGMA_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,FETCH_MAX,FETCH_90,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,TA_1_4_1,VPD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PBLH_F,TS_1_1_1,TS_2_1_1,SWC_1_1_1,SWC_2_1_1,ALB_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,G_2_1_1,G_1_1_1,SG_2_1_1,SG_1_1_1,WD_SIGMA_1_1_1,NETRAD_1_1_2,ALB_1_1_2,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_2,LW_OUT_1_1_2,T_CANOPY_1_1_1,PPFD_IN_1_1_1,SWC_3_1_1,TS_3_1_1,SWC_3_2_1,TS_3_2_1,SWC_3_3_1,TS_3_3_1,SWC_3_4_1,TS_3_4_1,SWC_3_5_1,TS_3_5_1,SWC_3_6_1,TS_3_6_1,SWC_3_7_1,TS_3_7_1,SWC_3_8_1,TS_3_8_1,SWC_3_9_1,TS_3_9_1,WS_1_1_2,WD_1_1_2,LEAF_WET_1_1_1,LEAF_WET_1_2_1,SG_3_1_1,G_3_1_1,TIMESTAMP_START,TIMESTAMP_END
20,2024-06-05 22:30:00,474.4934,27.2505,8.570677,0.9897468,5.339883,2,18.63634,2,-24.45063,2,0.05772468,2.379741,145.89368000000002,0.6525566,2.372775,0.1163219,0.3206305,0.01396075,2,5.127803,0.6018908,0.4387973,0.07682864,87.09592,19.01534,33.6294,19.48456,33.24541,20.0575,31.15722,20.00959,15.49132,20.27836,1.981114,114.2694,20.10263,20.40745,22.73284,15.2036,1.739173,-47.18465,-3.012674,-0.04714011,328.4323,372.6514,-9999.0,-75.58030125,-57.682915,-31.45803125,-41.271625,74.51883,-71.29549,0.0,-0.7807778,-0.4584167,304.9652,375.9384,9.807281,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.3873177,150.604,0.0,0.0,-9999.0,-9999.0,202406052200,202406052230
21,2024-06-05 23:00:00,473.3643,32.01992,8.309577,1.65963,-57.40905,2,-159.687,2,154.0844,2,36.13242,99.56961,77.90938000000001,0.6330402,1.714507,0.2288595,-0.2603112,0.05412755,2,-6.316017,0.4936341,0.5065342,0.1525261,87.09348,18.30466,34.61242,19.46162,33.42685,19.61506,31.62486,19.66189,15.91665,20.23013,3.034389,1973.68,19.47767,19.8247,22.60067,15.0708,10.0007,-48.74954,-1.662585,0.8415164,325.6703,371.9158,-9999.0,-76.75389,-56.5154375,-31.6595,-38.3249375,77.97722,-72.32469,0.0,-0.5269722,-0.3128055,303.4429,375.5535,10.06627,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2887186,15.61198,0.0,0.0,-9999.0,-9999.0,202406052230,202406052300
22,2024-06-05 23:30:00,472.0729,21.8334,8.98612,1.090195,16.25825,2,35.74436,2,-58.67458,2,0.8329112,23.55383,148.01798000000002,0.805885,2.116063,0.1625967,0.2848713,0.02745256,1,5.771482,0.6367354,0.527664,0.105648,87.08983,17.35184,39.55907,17.2494,39.93249,18.14639,36.32149,17.78933,12.13211,18.07521,1.84863,114.969,18.9768,19.33604,22.46549,14.96912,0.0,-49.60141,-4.437465,-0.9742328,324.8171,370.9553,-9999.0,-62.98541125,-43.84808125,-17.84343125,-24.27698125,57.13558,-72.13763,0.0,-0.939361,-0.2568333,301.4132,372.8683,9.677986,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.6888855,129.7948,0.0,0.0,-9999.0,-9999.0,202406052300,202406052330
23,2024-06-06 00:00:00,449.7776,13.97385,7.014794,0.7296685,4.551905,2,10.70117,2,-27.49415,2,0.3079875,7.806215,98.88618,0.5061346,1.637915,0.08832489,0.8431395,0.008094853,2,1.950009,0.338541,0.4533752,0.06204168,87.07469,17.41193,30.36437,18.3052,29.14413,18.48544,28.25045,18.62421,15.1458,18.95295,1.555958,110.8152,18.58573,18.99803,22.32985,14.85901,0.0,-44.71502,-1.306857,0.9502885,324.4222,366.8801,-9999.0,-67.706681875,-48.08429625,-22.300971875,-27.65985625,65.80565,-67.70647,0.0,-0.5881944,-0.3469167,302.6445,370.1097,8.999617,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.400275,112.1468,0.0,0.0,-9999.0,-9999.0,202406052330,202406060000
24,2024-06-06 00:30:00,448.2915,6.513085,6.631906,0.3266056,3.35175,2,2.209909,2,-6.231404,2,5.998495,166.2989,124.45418000000002,0.9547245,2.262751,0.1259565,0.06618837,0.01651307,0,24.84016,0.3890425,0.4775958,0.1119726,87.06378,16.86763,29.82525,16.84896,30.00819,17.58067,28.63768,17.39609,13.60986,17.45871,1.546758,135.6958,18.1765,18.62233,22.24985,14.74967,0.5467526,-46.15643,-2.864274,-0.1983219,320.8979,364.3884,-9999.0,-63.97217375,-43.951859375,-18.42009375,-22.315909375,31.62049,-69.01353,0.0,-0.7865278,-0.3440555,298.964,367.5351,8.715479,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.145675,116.6647,0.0,0.0,-9999.0,-9999.0,202406060000,202406060030
25,2024-06-06 01:00:00,460.7755,18.13853,7.436405,0.6449929,8.649906,2,12.48086,2,-18.40364,2,1.068909,28.51823,147.20748000000003,0.415059,1.315234,0.07070882,1.082221,0.005230781,2,1.519218,0.3168614,0.2807976,0.057977,87.06103,14.98824,37.66714,15.44375,36.75553,16.02152,34.1782,15.94759,11.22109,16.12375,1.042948,110.347,17.83907,18.33993,22.12197,14.65751,0.0,-45.00192,-3.8065,-0.7995611,318.5212,360.5162,-9999.0,-60.500328125,-46.79038125,-14.298078125,-23.24018125,53.2952,-66.62424,0.0,-0.7376111,-0.3034167,296.5869,362.777,7.61656,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2839817,120.604,0.0,0.0,-9999.0,-9999.0,202406060030,202406060100
26,2024-06-06 01:30:00,455.7726,9.929179,6.947784,0.4721242,0.7170189,2,-1.631777,2,-5.877118,2,6.419257,253.3781,121.76248000000002,0.6319258,1.450622,0.07436002,0.3147429,0.005788589,1,5.223724,0.3040144,0.3206692,0.06811644,87.0624,15.09894,34.87257,15.5477,34.03956,15.87902,32.83335,15.86114,11.75427,16.18351,0.998843,114.3736,17.48517,18.02284,22.02133,14.5699,0.5135776,-43.71553,-1.962056,0.3410465,316.4905,357.9029,-9999.0,-67.94257625,-48.27409,-20.665156250000003,-23.6706,34.82564,-65.504,0.0,-0.6208055,-0.3138333,295.7034,360.9004,7.318504,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.6957454,113.3712,0.0,0.0,-9999.0,-9999.0,202406060100,202406060130
27,2024-06-06 02:00:00,494.271,37.16056,7.836834,0.9313746,-13.74852,2,-17.98874,2,20.59671,2,5.0833,37.85327,259.43618000000004,0.8124901,1.644059,0.0783366,-0.8800606,0.006457374,2,-1.8682,0.5283613,0.4544239,0.04767244,87.08284,13.87399,43.22342,13.74286,43.8273,14.40727,39.49717,14.24268,9.107862,14.45467,1.759484,2062.636,17.08418,17.67186,21.93506,14.49045,0.0,-45.86351,-3.59113,-0.678409,313.0991,356.0498,-9999.0,-60.80330125,-44.313481875,-13.05868125,-19.065421875,48.08692,-67.00661,0.0,-0.76525,-0.27,291.8241,358.3354,6.835059,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.6926413,269.6075,0.0,0.0,-9999.0,-9999.0,202406060130,202406060200
28,2024-06-06 02:30:00,480.7048,25.78324,8.127105,0.5354464,4.540755,2,2.302527,2,-5.473922,2,1.298591,34.76461,176.84238,0.7740868,1.672972,0.04510438,1.257867,0.002142716,2,1.307078,0.7279038,0.3687541,0.04030512,87.08654,13.10724,46.29407,13.91515,44.18972,14.10132,42.26368,14.13886,8.961057,14.65416,0.9104463,110.1164,16.83067,17.41381,21.83969,14.41003,0.0,-47.00979,-2.106443,0.7115024,309.9063,354.0981,-9999.0,-66.25358750000001,-44.877310625,-18.0891375,-18.858240625,71.74471,-66.84988,0.0,-0.6451389,-0.2553889,289.9245,356.3846,6.531012,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2869217,221.9944,0.0,0.0,-9999.0,-9999.0,202406060200,202406060230
29,2024-06-06 03:00:00,495.8634,37.6467,8.731914,0.5097878,8.887677,2,-2.924912,2,-9.186652,2,0.8792162,24.83341,116.52058,0.5950238,1.564675,0.07548974,0.470631,0.006024804,2,3.493458,0.5053431,0.3838305,0.05076623,87.09067,12.2078,52.82091,12.64591,51.64897,12.95745,49.63376,12.89756,7.18998,13.43613,1.203434,112.4929,16.50599,17.10903,21.75042,14.31182,0.0,-46.468,-2.427507,0.1362819,308.2246,352.1288,-9999.0,-65.35259375,-47.378591875000005,-16.75914375,-20.612021875000003,65.65134,-66.14706,0.0,-0.6618333,-0.1881944,288.2289,353.9023,6.12709,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2430397,91.24422,0.0,0.0,-9999.0,-9999.0,202406060230,202406060300
30,2024-06-06 03:30:00,512.9248,29.12581,8.937368,0.711597,10.15693,2,-8.921679,2,-8.556305,2,0.1856824,5.949178,239.30738,0.4615469,1.232011,0.1258844,0.09847235,0.01682607,1,16.69636,0.476694,0.2426315,0.05080865,87.10031,11.06157,58.42354,11.38714,57.19977,11.72909,55.42243,11.66336,5.821174,12.19237,0.840654,126.8439,16.2031,16.84653,21.66871,14.24655,0.0,-46.03441,-2.680813,0.01507687,306.2909,349.6294,-9999.0,-61.44521374999999,-43.2574675,-12.40544375,-15.8451375,66.79179,-64.95753,0.0,-0.6419444,-0.1323333,286.7034,351.1513,5.683254,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.1233712,132.6999,0.0,0.0,-9999.0,-9999.0,202406060300,202406060330
31,2024-06-06 04:00:00,475.7263,11.37167,8.038552,0.9849114,-2.171024,2,-23.88419,2,2.506804,2,4.74306,74.30821,103.90478,0.6495355,1.165118,0.1067726,-0.0193965,0.01208775,1,-84.76425,0.2044847,0.3570129,0.07213964,87.11142,11.74736,50.25742,12.21914,48.65159,12.25193,48.84167,12.20717,7.350025,12.94591,0.7565857,1473.501,15.88456,16.54972,21.58449,14.17961,2.001229,-43.10782,-1.325581,0.3195027,306.4686,347.9314,-9999.0,-64.33766875,-50.919561875,-15.13601875,-22.946371875,33.62321,-63.17542,0.0,-0.5918055,-0.1733333,287.4252,350.1822,5.420317,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.451181,113.9218,0.0,0.0,-9999.0,-9999.0,202406060330,202406060400
32,2024-06-06 04:30:00,534.1204,58.83601,8.906049,0.5786304,-23.88976,2,-7.05127,2,11.38768,2,8.314854,56.82596,253.90268000000003,0.7221745,1.161757,0.05928324,-1.139051,0.003744569,1,-1.443421,0.2923328,0.3183236,0.03349303,87.12337,10.11254,61.9939,10.45806,60.86821,10.85461,56.89314,10.84616,5.04809,11.25775,1.08759,2071.132,15.59916,16.30435,21.49056,14.09393,0.0,-44.74629,-2.415599,-0.2622517,303.8164,346.4094,-9999.0,-62.542353125,-44.877576875,-13.104053125,-16.339746875,32.59936,-63.70383,0.0,-0.5733333,-0.2274444,284.8719,348.2298,5.118734,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.4652269,246.1023,0.0,0.0,-9999.0,-9999.0,202406060400,202406060430
33,2024-06-06 05:00:00,493.3049,40.45385,9.644195,0.618551,16.81151,2,8.891385,2,-7.783105,2,0.895085,25.12774,229.16808000000003,0.6983438,1.347374,0.08944733,0.2192826,0.008521846,1,7.497767,0.4508548,0.5822741,0.03289275,87.14933,10.21089,66.57036,10.48401,65.585,10.92294,63.19174,10.90299,4.424449,11.34983,0.858715,116.8454,15.36629,16.06983,21.42286,14.02555,13.16189,-43.76661,-0.2421226,0.3105525,302.8162,346.0302,-9999.0,-64.0462725,-43.600580625,-14.5532125,-14.577690625,66.74766,-62.10805,0.0,1.594194,0.26075,284.4833,347.9248,5.159209,5.195028,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.5075304,228.6235,0.0,0.0,-9999.0,-9999.0,202406060430,202406060500
34,2024-06-06 05:30:00,514.294,10.6238,7.839164,0.4320511,0.4275806,2,9.874995,2,-4.222639,2,8.625054,360.8797,91.74758,0.5784462,1.249553,0.06300546,0.31462,0.004240743,1,5.225763,0.1674793,0.2630619,0.04678903,87.17419,10.12026,54.57574,10.26714,54.09743,10.33953,54.23026,10.37212,5.773636,10.97102,0.5384192,114.3758,15.10447,15.78822,21.35286,13.95462,14.27095,-27.79198,18.86827,1.968731,301.9706,346.6621,-9999.0,-62.057097500000005,-43.886975625,-13.4984375,-14.664815625,26.24392,-53.4353,13.77533,13.94939,2.634972,283.9245,348.6743,5.502172,58.03199,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.1883234,110.2083,0.0,0.0,-9999.0,-9999.0,202406060500,202406060530
35,2024-06-06 06:00:00,515.3379,29.79717,9.585672,1.155021,1.638469,2,2.093326,2,-2.334854,2,3.937443,105.4788,266.83728,0.7660685,1.727961,0.08979742,0.06584516,0.008598054,2,24.96964,0.5023682,0.5528404,0.0621956,87.234,11.52021,60.94986,10.98372,63.08054,10.93128,60.52696,11.0058,4.899437,11.84572,0.8917294,135.8366,14.84444,15.46672,21.30397,13.88714,10.93691,26.37586,91.56941,10.55029,301.6608,356.304,-9999.0,-61.70129625,-43.007948125,-16.13450625,-13.823128125,52.26521,16.89942,15.58601,107.0982,15.17558,284.6753,359.6985,8.657491,205.2649,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.6361293,275.4137,0.0,0.0,-9999.0,-9999.0,202406060530,202406060600
36,2024-06-06 06:30:00,452.38,12.23604,8.869716,0.7077205,-5.955943,2,25.07794,2,12.92697,2,2.211704,19.78286,149.20078,0.470206,1.237857,0.08143596,-0.5754568,0.006982564,1,-2.857086,0.3267258,0.2730353,0.0764001,87.27725,16.40852,41.46596,15.03346,44.88358,14.74187,44.885,14.85446,9.50547,15.8428,0.9045033,2042.858,14.72413,15.23794,21.26772,13.89392,16.68327,84.37311,184.8336,31.02873,305.9692,375.4009,-9999.0,-40.564396875,-29.033787500000003,-5.072196875,-0.5027675,48.55949,68.08805,21.14036,201.1338,42.9875,290.3359,380.3941,13.64586,384.5664,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2683563,128.3069,0.0,0.0,-9999.0,-9999.0,202406060600,202406060630
37,2024-06-06 07:00:00,431.9834,6.053832,10.13727,1.01933,-6.12336,2,101.6615,2,-11.51065,2,5.41877,201.8443,318.29568,0.4171949,1.027474,0.05697394,0.624574,0.003394043,2,2.632402,0.2197918,0.1818181,0.09690627,87.32608,18.79141,40.68739,16.8048,45.72729,16.79091,44.24331,16.8102,10.45916,17.73479,0.5999942,111.557,15.1691,15.25001,21.3128,13.95731,17.12867,155.4041,287.0579,49.15686,310.8532,393.3502,-9999.0,-18.80006125,25.232755,7.74711875,52.033625,28.46452,57.88702,23.05172,234.8571,71.87353,293.6385,398.735,16.76084,257.7281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.09500553,324.439,0.0,0.0,-9999.0,-9999.0,202406060630,202406060700
38,2024-06-06 07:30:00,423.257,6.002783,8.926834,1.484546,-11.60804,2,118.8819,2,-1.484583,2,9.875631,71.90719,295.813866,0.6574422,1.228853,0.05878373,-0.6119034,0.003588921,0,-2.686911,0.2100523,0.2731713,0.104239,87.36303,20.46395,32.17499,19.10302,34.86026,18.99606,33.85561,19.01134,14.49349,19.92907,0.8185062,2046.262,16.37293,15.47443,21.40796,14.02948,16.70944,239.9285,398.788,66.61636,317.1703,409.4134,-9999.0,-7.674984374999999,62.16445874999999,13.532715625,84.30071874999999,26.35312,-51.70366,12.46056,161.4965,97.47988,299.16,414.8802,19.22215,784.8594,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.4548285,292.4281,0.0,0.0,-9999.0,-9999.0,202406060700,202406060730
39,2024-06-06 08:00:00,420.8323,6.779156,8.614466,1.76044,-15.60338,2,180.8603,2,1.267984,2,3.744783,30.20644,223.37348000000003,0.5413187,1.444961,0.07371114,-0.6690802,0.005590178,1,-2.457299,0.3575035,0.3063544,0.1156415,87.36924,24.2515,24.93599,21.5434,28.95778,21.78935,28.23543,21.75584,18.36568,22.3472,0.6278599,2050.854,17.84977,15.75399,21.58065,14.0914,16.1727,324.1465,508.0457,82.09659,323.9043,425.707,-9999.0,-3.840444374999997,75.9498625,14.355065625000002,90.1005625,43.66488,110.6597,27.45572,357.3078,119.7082,304.6784,431.6183,21.72027,1025.385,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2594821,226.3435,0.0,0.0,-9999.0,-9999.0,202406060730,202406060800
40,2024-06-06 08:30:00,415.0019,8.24434,10.02762,2.285661,-22.66456,2,275.4716,2,-2.756576,2,11.78574,97.95275,254.35718000000003,1.121549,2.93949,0.1063274,-0.2576464,0.01156086,1,-6.381343,0.5449538,0.3823844,0.1534747,87.36846,24.95997,27.47891,23.35578,30.13581,23.46936,28.93273,23.39927,20.16863,24.29638,0.7484994,1972.373,19.53154,16.06883,21.77786,14.1607,15.73228,406.289,614.129,96.53974,330.5708,441.8711,-9999.0,5.460498124999997,105.05660775,20.350778125,109.82184375,21.69301,302.0293,24.35822,577.7735,140.6066,311.6781,446.8157,23.96944,1257.33,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.157869,256.464,0.0,0.0,-9999.0,-9999.0,202406060800,202406060830
41,2024-06-06 09:00:00,415.7355,7.858928,9.814843,2.402645,-21.89131,0,293.2787,0,-27.10999,1,26.43281,74.50236,291.980461,1.732477,4.645146,0.2018161,0.02281064,0.04139792,1,72.07732,0.5220232,0.6915006,0.1988032,87.37,25.843,25.4287,25.30177,26.30296,25.31431,25.03905,25.21803,23.90817,26.22833,0.571264,187.0406,21.40396,16.77196,22.01369,14.34282,15.37596,489.5056,718.6302,110.4374,336.4585,455.1456,-9999.0,65.2165905,117.7123555,58.3648125,111.2470625,23.79014,374.6536,23.49025,672.644,157.9464,319.8726,459.9166,26.12819,1468.426,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.819315,295.3858,0.0,0.0,-9999.0,-9999.0,202406060830,202406060900
42,2024-06-06 09:30:00,413.6606,8.021238,11.18852,2.660683,-29.2917,0,432.0081,0,-28.14753,2,24.01545,66.44488,287.0879438,1.886825,4.459306,0.2241914,0.001597983,0.05076832,0,1028.878,0.6075333,0.603997,0.248973,87.36393,27.46692,26.28428,26.98439,27.10521,27.0287,25.48297,26.91263,26.11934,28.04583,0.5379301,818.2544,23.30641,18.19345,22.25679,14.83951,15.03014,564.1149,811.965,121.8407,343.0004,469.0098,-9999.0,161.50303624999998,135.31103124999998,97.05590625,115.87228125,19.35559,429.5717,23.1646,749.8818,173.4006,326.7583,473.6679,28.0406,1636.884,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.116963,285.0423,0.0,0.0,-9999.0,-9999.0,202406060900,202406060930
43,2024-06-06 10:00:00,415.7175,7.699849,11.20435,2.766462,-26.51625,0,421.942,0,-45.17625,0,22.24939,63.10268,289.09008,2.129308,4.649748,0.2158064,0.03920278,0.04676467,0,41.93911,0.641716,0.5956374,0.2636715,87.36374,29.12347,23.90607,28.66304,24.65761,28.79841,23.14131,28.68,29.79256,29.73177,0.5419936,154.2817,25.0844,20.02627,22.49961,15.42545,14.62293,636.0518,900.3688,131.6383,349.5856,482.2643,-9999.0,208.018825,141.10336,104.048625,108.63,16.32891,495.0656,22.39494,835.2284,187.0187,333.6241,486.7681,29.91023,1821.378,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.395828,290.2302,0.0,0.0,-9999.0,-9999.0,202406060930,202406061000
44,2024-06-06 10:30:00,415.869,9.188086,11.37288,3.45859,-25.35923,0,416.6306,0,-38.27704,1,8.431771,215.9569,267.11968,1.648264,4.300104,0.178226,0.04398469,0.03171262,2,37.37959,0.6297274,0.8338351,0.226656,87.34173,30.89334,21.98498,30.22534,22.93773,30.41225,22.05203,30.26719,33.37455,31.31519,0.4409396,149.3257,26.82528,21.9246,22.75954,15.98795,14.28596,688.1383,968.3637,138.3249,355.6523,497.5528,-9999.0,243.6167,147.1937375,111.818,102.7986875,31.13912,540.8771,22.02719,902.6572,198.8171,339.2786,502.2416,32.08138,1964.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.628488,263.8664,0.0,0.0,-9999.0,-9999.0,202406061000,202406061030
45,2024-06-06 11:00:00,414.8165,9.878146,11.87655,3.814281,-28.56609,2,503.0938,2,-16.23311,2,6.814066,81.77363,243.67488000000003,1.380908,5.420805,0.1740796,-0.06613386,0.03010697,1,-24.86063,0.6916255,0.8168079,0.2135671,87.32686,32.59518,20.81281,31.48995,22.20908,31.77625,21.45501,31.59343,36.17231,32.63253,0.433185,1602.787,28.297,23.8534,22.9824,16.52895,14.01086,729.8124,1022.356,143.2287,361.2004,510.5154,-9999.0,254.7906125,138.82721625,112.3753125,86.47765625,37.38467,579.3317,21.7468,957.8766,208.2937,344.5786,514.83,33.84448,2080.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.266759,250.1385,0.0,0.0,-9999.0,-9999.0,202406061030,202406061100
46,2024-06-06 11:30:00,413.7161,10.74241,12.41205,4.316828,-32.17857,0,577.0864,0,-33.05333,1,6.538423,102.5863,263.12888000000004,1.478832,5.200155,0.1731085,-0.01773566,0.02968406,2,-92.70193,0.8587653,1.015755,0.22844,87.30298,33.19647,20.97128,32.22472,22.25629,32.52458,21.64017,32.31867,37.70007,33.42112,0.5285516,1469.66,29.44141,25.67609,23.18406,17.03006,13.87398,764.351,1066.759,148.0005,364.2922,518.6993,-9999.0,240.353525,116.576435,100.650125,59.83987499999999,42.90953,610.5695,21.537,1001.397,215.6648,347.2442,522.4066,34.86055,2169.344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.524826,265.9074,0.0,0.0,-9999.0,-9999.0,202406061100,202406061130
